employee_id,age,department,work_mode,tenure_months,monthly_salary,months_since_last_hike,productivity_score,leaves_last_90_days,manager_change_count,performance_rating,Attrition
1292,24,Engineering,Onsite,156,188795,4,8.42,2,0,2,0
1293,38,HR,Onsite,172,63800,30,8.35,1,0,4,0
1294,57,HR,Onsite,100,188502,12,8.15,2,1,3,0
1295,45,Sales,Remote,171,193607,0,8.41,3,1,1,1
1296,21,Finance,Onsite,165,117329,21,2.9,3,0,5,1
1297,35,Engineering,Onsite,66,82284,14,5.34,0,0,1,0
1298,29,HR,Onsite,145,86232,25,5.36,2,0,2,0
1299,35,Engineering,Hybrid,168,74420,17,9.01,0,1,4,0
1300,44,Sales,Remote,166,67710,8,3.67,2,0,3,0
1301,24,Sales,Remote,85,122035,0,9.38,1,0,4,0
1302,32,Finance,Remote,137,61283,8,5.06,1,0,4,0
1303,57,Finance,Hybrid,144,55968,22,7.03,2,0,2,1
1304,57,Marketing,Remote,123,92508,1,3.42,0,0,4,1
1305,26,Sales,Hybrid,2,143435,13,4.69,1,0,3,0
1306,59,HR,Hybrid,106,115366,17,7.39,3,0,1,1
1307,44,Engineering,Remote,108,35738,15,5.61,2,1,4,0
1308,31,Support,Onsite,72,33098,28,9.38,3,0,3,1
1309,33,Finance,Onsite,171,125424,10,7.63,2,3,3,0
1310,54,Support,Remote,126,108672,5,6.08,3,0,2,0
1311,45,HR,Remote,170,68244,2,8.98,1,0,4,0
1312,27,Finance,Hybrid,57,169325,13,6.99,0,0,2,0
1313,24,Support,Remote,81,84333,1,6.83,2,0,1,0
1314,28,HR,Hybrid,158,155349,31,3.22,2,0,1,0
1315,40,Engineering,Remote,141,80969,30,4.55,2,1,3,1
1316,49,HR,Onsite,19,120744,10,7.15,2,0,4,0
1317,30,Marketing,Onsite,7,147286,21,9.03,3,1,3,0
1318,54,Finance,Remote,137,105028,2,3.84,3,1,4,0
1319,46,Sales,Hybrid,54,65421,30,2.94,3,0,2,1
1320,23,Engineering,Onsite,104,162526,32,6.34,2,0,1,0
1321,26,Support,Hybrid,86,178594,23,1.6,2,1,1,0
1322,25,Finance,Remote,82,68575,0,7.43,2,0,2,0
1323,25,Sales,Remote,61,33192,14,7.33,1,0,5,0
1324,43,HR,Onsite,87,141116,26,4.19,2,1,5,0
1325,29,Sales,Remote,2,157874,26,9.03,1,0,5,0
1326,55,Finance,Onsite,178,111311,11,5.52,2,0,4,0
1327,40,Finance,Hybrid,31,171474,2,6.81,1,1,2,0
1328,55,Marketing,Onsite,33,110781,29,2.89,4,0,4,0
1329,38,Marketing,Onsite,80,66527,31,4.76,3,0,4,0
1330,37,Sales,Hybrid,11,82181,22,8.76,5,0,2,0
1331,44,HR,Onsite,161,121472,1,2.92,2,0,4,0
1332,23,Sales,Onsite,128,188074,6,4.52,4,0,2,0
1333,52,Finance,Remote,135,111219,33,3.86,3,1,5,0
1334,55,Finance,Hybrid,128,173532,31,2.36,2,1,5,0
1335,58,Support,Onsite,31,149783,31,3.61,0,1,4,0
1336,33,Marketing,Hybrid,176,191554,13,3.09,1,0,1,1
1337,45,Support,Hybrid,126,177519,2,9.31,0,0,2,0
1338,29,Engineering,Onsite,47,113265,31,7.67,0,0,3,1
1339,24,Finance,Remote,107,80126,35,3.84,5,2,3,1
1340,34,Support,Hybrid,19,50545,16,7.87,2,0,4,1
1341,57,Sales,Onsite,81,85114,2,1.2,5,1,1,0
1342,54,Marketing,Hybrid,123,123740,9,5.74,0,0,2,0
1343,31,Marketing,Remote,134,43890,17,3.25,1,0,5,0
1344,23,HR,Remote,107,151284,2,2.03,3,1,4,0
1345,48,Sales,Remote,49,82482,9,8.95,0,1,2,0
1346,49,HR,Onsite,73,162812,8,2.79,2,1,2,0
1347,29,Support,Onsite,50,191193,10,8.4,3,0,2,1
1348,23,Engineering,Remote,81,172290,32,4.72,3,0,1,0
1349,45,Sales,Onsite,95,101591,35,1.13,3,1,2,0
1350,54,Sales,Remote,12,118241,25,7.59,3,0,1,0
1351,32,Sales,Onsite,23,64722,26,6.37,0,0,1,0
1352,29,HR,Remote,54,79431,21,4.1,1,2,2,1
1353,35,Support,Hybrid,118,72000,25,3.53,1,0,5,1
1354,45,Sales,Remote,59,101975,21,1.66,0,1,2,1
1355,25,Sales,Remote,164,60921,4,9.47,2,1,5,0
1356,31,Marketing,Onsite,3,129265,34,5.45,3,0,4,0
1357,54,Engineering,Onsite,58,118747,1,1.77,1,2,3,0
1358,44,Marketing,Onsite,57,191686,34,8.82,2,0,4,0
1359,35,Marketing,Onsite,145,47601,8,3.51,0,1,1,0
1360,58,Engineering,Onsite,167,123332,17,2.83,3,0,4,0
1361,28,Support,Onsite,90,153254,11,3.53,2,0,3,1
1362,25,Marketing,Hybrid,55,181586,2,6.08,1,0,3,0
1363,46,Support,Remote,45,149004,17,1.67,3,1,5,0
1364,38,Marketing,Remote,1,177364,6,5.34,1,0,4,0
1365,26,Finance,Remote,21,192582,32,9.06,2,0,1,1
1366,57,Engineering,Hybrid,21,58000,5,2.69,2,3,1,1
1367,33,Marketing,Remote,52,160439,17,3.98,1,0,5,1
1368,48,Finance,Hybrid,82,149277,21,4.57,3,2,5,0
1369,25,HR,Hybrid,171,60383,8,6.28,0,0,4,0
1370,33,Finance,Hybrid,67,172857,34,9.27,2,0,5,1
1371,37,Sales,Remote,113,70910,22,4.55,2,1,3,0
1372,52,Marketing,Hybrid,44,185927,11,1.62,3,0,1,0
1373,49,Finance,Remote,160,54281,23,4.13,1,1,3,0
1374,23,Support,Remote,10,143838,8,2.71,2,1,2,0
1375,54,HR,Onsite,64,34841,12,6.87,1,1,3,0
1376,47,Marketing,Onsite,69,127204,16,1.26,4,1,1,0
1377,33,Sales,Hybrid,68,90155,6,3.63,2,1,2,0
1378,53,Finance,Hybrid,28,187990,16,5.91,3,0,4,0
1379,26,HR,Remote,116,86313,23,3.5,1,0,2,0
1380,44,Marketing,Hybrid,51,141688,1,5.96,1,1,5,1
1381,39,HR,Hybrid,4,178515,34,2.03,5,0,1,1
1382,36,Sales,Remote,79,193322,27,9.49,2,0,5,0
1383,48,Finance,Hybrid,17,162994,18,3.62,2,0,3,0
1384,53,HR,Hybrid,108,61976,32,9.31,1,1,4,0
1385,33,HR,Remote,74,173063,20,3.93,2,1,1,1
1386,45,Engineering,Remote,175,134405,9,8.04,2,0,4,1
1387,56,HR,Onsite,23,83744,8,3.22,1,0,1,1
1388,47,Engineering,Remote,18,183805,5,7.03,3,0,5,0
1389,58,Finance,Onsite,129,32473,34,3.91,1,0,3,0
1390,27,Marketing,Hybrid,35,169180,17,5.58,3,0,2,0
1391,25,Marketing,Remote,64,58715,18,7.06,1,1,4,0
1392,51,Finance,Remote,59,193282,4,6.3,2,0,1,0
1393,43,Finance,Remote,1,67317,24,6.19,0,0,1,1
1394,30,Support,Hybrid,131,95516,10,1.59,2,0,4,0
1395,52,Finance,Onsite,67,194434,9,3.24,4,0,2,0
1396,50,HR,Hybrid,37,84604,16,6.15,0,0,3,0
1397,59,Marketing,Hybrid,29,34889,35,1.16,1,3,1,1
1398,51,Sales,Remote,89,103748,25,3.26,3,0,1,1
1399,38,Marketing,Onsite,161,61971,30,3.06,1,2,4,0
1400,56,Engineering,Hybrid,100,80551,31,3.25,4,0,4,0
1401,22,Marketing,Remote,122,164273,20,5.82,0,0,1,0
1402,34,Support,Hybrid,90,138957,17,6.24,2,1,1,0
1403,33,Finance,Hybrid,132,119882,17,9.18,2,0,1,0
1404,49,Finance,Remote,14,67958,0,4.47,1,0,5,0
1405,32,Marketing,Remote,161,35681,13,9.34,1,0,1,0
1406,59,Sales,Onsite,150,131982,7,6.87,4,0,3,0
1407,22,Sales,Hybrid,176,76870,1,9.21,3,0,3,0
1408,52,Support,Remote,131,158396,14,8.5,4,1,2,0
1409,33,Engineering,Remote,85,97203,33,7.19,1,1,4,0
1410,47,Marketing,Onsite,151,189224,35,4.2,3,1,2,1
1411,37,Finance,Onsite,21,80061,0,3.17,2,0,1,1
1412,51,Marketing,Remote,171,88235,20,3.0,1,1,4,0
1413,54,Support,Onsite,26,67890,0,9.57,2,0,1,0
1414,44,HR,Remote,41,120073,31,9.63,0,0,4,1
1415,55,HR,Hybrid,122,91401,19,7.52,2,0,5,0
1416,26,Support,Onsite,38,41217,35,8.95,3,1,5,1
1417,39,Finance,Hybrid,88,78351,29,9.27,2,2,5,0
1418,50,Support,Hybrid,11,63741,6,5.6,3,0,2,1
1419,27,Finance,Hybrid,29,181726,21,6.66,0,0,4,0
1420,30,Sales,Remote,60,31408,9,4.77,3,0,2,1
1421,52,Support,Hybrid,61,72903,7,4.77,2,0,4,0
1422,54,Finance,Hybrid,147,137042,26,1.35,2,1,1,0
1423,48,Support,Hybrid,174,162290,9,4.9,3,1,5,0
1424,35,Support,Remote,177,152189,13,7.06,1,0,5,0
1425,50,Finance,Hybrid,22,139268,10,4.8,6,0,4,0
1426,57,Finance,Hybrid,78,60105,5,8.85,0,0,2,0
1427,49,Engineering,Onsite,113,99634,20,3.99,2,0,2,0
1428,42,Support,Remote,123,147426,32,2.19,2,1,3,0
1429,24,HR,Hybrid,142,168691,18,8.3,1,0,5,0
1430,40,Support,Onsite,44,173011,23,7.07,1,1,5,0
1431,52,Support,Remote,144,48226,17,3.18,1,0,2,0
1432,56,Finance,Remote,97,55322,34,5.83,3,3,5,1
1433,24,Support,Remote,77,147504,18,4.62,0,2,2,1
1434,47,Marketing,Remote,140,88215,23,9.45,5,2,3,1
1435,37,Support,Remote,55,177950,33,6.47,0,1,4,1
1436,32,Marketing,Remote,51,167632,21,2.43,2,1,4,0
1437,42,HR,Hybrid,102,199350,3,5.52,1,1,3,0
1438,37,Finance,Hybrid,167,197284,9,8.76,0,1,5,0
1439,30,Support,Hybrid,161,124835,1,7.04,3,1,1,0
1440,21,Marketing,Hybrid,161,103079,7,8.58,1,0,5,0
1441,42,Marketing,Onsite,29,53946,32,3.25,1,1,2,1
1442,46,Marketing,Hybrid,69,192812,27,9.0,2,0,1,0
1443,38,Sales,Remote,159,140733,9,7.8,2,0,3,0
1444,34,Engineering,Hybrid,80,37253,0,7.56,1,0,4,0
1445,49,HR,Hybrid,31,109311,33,4.12,2,0,4,1
1446,32,Support,Remote,112,62813,2,8.99,3,0,5,0
1447,56,Sales,Hybrid,46,188704,8,6.74,0,0,4,0
1448,55,Support,Hybrid,97,78365,4,8.67,2,2,5,0
1449,32,Support,Hybrid,52,97593,9,4.25,2,0,2,0
1450,27,Finance,Onsite,138,194503,11,2.31,1,1,2,1
1451,49,Finance,Hybrid,74,198508,17,3.99,1,1,3,0
1452,31,Finance,Remote,41,179485,20,5.1,1,0,2,1
1453,53,Sales,Remote,77,68485,20,5.8,2,1,5,0
1454,26,Support,Hybrid,131,141504,0,5.6,3,2,4,0
1455,35,Engineering,Hybrid,114,46101,2,5.91,0,1,2,0
1456,52,HR,Hybrid,52,38831,4,8.58,2,0,2,0
1457,31,Finance,Remote,162,81897,24,2.53,4,0,5,0
1458,43,Finance,Remote,177,35004,7,3.84,0,0,2,0
1459,46,Support,Onsite,156,75924,16,9.0,2,0,4,0
1460,54,Support,Onsite,87,182581,8,6.04,3,0,4,0
1461,54,Sales,Onsite,109,67170,31,6.25,2,0,4,0
1462,49,Sales,Remote,141,73555,5,5.3,5,0,4,0
1463,24,Finance,Onsite,69,175734,20,5.94,1,1,1,0
1464,37,Support,Hybrid,120,148115,6,2.78,4,0,4,1
1465,55,Engineering,Hybrid,67,134216,6,5.92,5,0,1,1
1466,33,HR,Remote,61,95930,26,9.97,4,0,4,0
1467,59,Support,Onsite,71,66365,7,6.09,2,1,4,0
1468,35,Support,Hybrid,152,92188,8,1.4,2,1,5,0
1469,49,Marketing,Remote,151,128633,27,8.17,1,2,4,1
1470,49,Sales,Onsite,30,187745,14,4.57,0,0,2,0
1471,31,HR,Hybrid,146,93471,1,2.38,3,0,4,0
1472,52,Finance,Onsite,96,178228,6,8.76,2,1,3,0
1473,22,Support,Remote,56,87287,17,2.78,2,1,5,0
1474,34,Finance,Onsite,53,162717,21,9.29,2,1,5,0
1475,40,Support,Remote,7,89076,9,4.98,2,2,4,1
1476,42,Finance,Onsite,97,146475,32,7.69,0,1,3,0
1477,31,HR,Hybrid,113,80151,6,5.92,0,0,4,0
1478,47,Sales,Remote,125,97384,2,3.31,1,0,2,1
1479,23,HR,Remote,132,129865,13,7.04,1,0,5,1
1480,37,Marketing,Remote,162,63541,35,9.62,5,0,5,1
1481,48,Engineering,Onsite,161,102847,12,7.93,0,1,3,0
1482,49,Sales,Onsite,121,80955,15,6.44,3,1,1,1
1483,41,HR,Hybrid,38,170362,15,9.92,2,0,3,0
1484,36,Marketing,Remote,122,191215,4,3.39,2,0,2,0
1485,57,Engineering,Remote,26,185581,24,1.56,0,0,3,1
1486,40,Marketing,Onsite,129,117780,25,1.29,2,0,1,1
1487,26,Support,Onsite,4,197813,12,7.4,3,1,2,0
1488,39,Support,Hybrid,39,187970,25,8.47,2,1,2,0
1489,25,Finance,Hybrid,54,129919,0,6.72,1,2,1,0
1490,23,Sales,Onsite,161,142854,7,9.15,2,0,4,0
1491,21,Support,Remote,33,91768,3,7.28,7,0,3,0
1492,58,Marketing,Hybrid,20,73262,20,4.34,0,0,2,0
1493,35,Sales,Onsite,16,166578,21,2.63,6,0,3,0
1494,54,Support,Onsite,149,50605,2,9.32,4,1,1,0
1495,55,Finance,Remote,173,108590,18,1.93,1,1,5,0
1496,45,HR,Onsite,127,58231,0,5.89,0,0,1,0
1497,44,Finance,Onsite,87,109397,28,3.83,2,1,3,0
1498,32,Engineering,Hybrid,82,107123,22,3.44,1,1,2,0
1499,38,Support,Onsite,62,43515,32,6.81,0,2,3,1
1500,35,Engineering,Onsite,31,117211,22,3.08,1,1,5,1
1501,36,Engineering,Hybrid,42,199694,4,9.25,6,0,2,0
1502,47,Marketing,Remote,12,46600,6,4.65,1,0,5,0
1503,28,Sales,Remote,65,188964,5,7.1,1,0,4,1
1504,45,Marketing,Hybrid,73,99310,21,7.55,3,0,1,1
1505,37,Support,Hybrid,131,182873,12,7.15,3,1,4,0
1506,49,Engineering,Remote,115,198767,11,9.13,0,3,3,0
1507,28,HR,Remote,137,189925,3,3.08,1,1,4,0
1508,35,Engineering,Remote,106,165501,7,1.77,0,0,1,1
1509,47,HR,Remote,179,165678,30,1.5,0,1,2,1
1510,27,Marketing,Remote,16,165550,25,8.9,3,0,5,0
1511,23,Marketing,Hybrid,78,144380,7,9.76,3,0,2,0
1512,49,Sales,Onsite,125,141780,32,3.72,1,0,4,0
1513,44,Engineering,Remote,131,186547,28,7.24,1,1,3,1
1514,23,Finance,Remote,152,96177,4,1.08,3,0,4,0
1515,40,Marketing,Onsite,141,182802,27,2.7,3,0,1,1
1516,35,Marketing,Onsite,130,182185,16,7.2,2,0,1,0
1517,45,Sales,Onsite,112,181083,22,1.59,3,0,3,0
1518,50,HR,Onsite,127,85746,8,5.22,1,0,2,0
1519,34,Sales,Onsite,21,153075,1,6.96,2,1,1,0
1520,27,Engineering,Onsite,147,115195,31,7.89,4,1,1,1
1521,37,Support,Hybrid,89,66818,30,5.08,0,1,3,0
1522,40,Support,Onsite,47,198393,6,6.67,2,1,2,0
1523,56,HR,Onsite,150,51309,29,5.86,2,0,4,0
1524,29,Marketing,Hybrid,161,179760,2,1.47,4,0,5,0
1525,58,HR,Onsite,160,58176,8,7.69,2,0,3,1
1526,42,Marketing,Remote,85,98879,9,2.55,4,0,2,0
1527,22,Marketing,Remote,167,97592,25,1.29,2,0,5,0
1528,44,Support,Onsite,128,114728,0,5.06,1,0,3,0
1529,28,HR,Hybrid,72,170488,29,8.79,1,1,4,0
1530,31,Sales,Remote,42,38584,14,2.36,0,0,4,0
1531,33,Marketing,Hybrid,9,154555,24,1.12,1,3,2,1
1532,37,Finance,Remote,25,123302,5,1.99,4,0,2,0
1533,28,Finance,Onsite,2,152408,17,4.27,2,1,4,0
1534,41,Sales,Hybrid,19,48830,0,6.22,0,0,4,0
1535,38,Finance,Hybrid,20,107066,2,2.74,2,0,3,0
1536,50,Engineering,Hybrid,70,33591,16,8.22,3,1,2,1
1537,38,Marketing,Remote,17,123878,7,7.78,2,1,5,0
1538,51,Sales,Remote,124,155407,16,7.26,1,0,4,0
1539,58,HR,Remote,89,146869,24,5.39,3,0,5,0
1540,52,Marketing,Onsite,94,51395,11,4.29,3,0,2,0
1541,31,Sales,Remote,84,46738,28,4.38,3,2,2,1
1542,45,Support,Onsite,131,163703,24,5.53,1,2,1,0
1543,53,HR,Hybrid,87,178977,35,1.7,2,2,4,0
1544,58,Support,Hybrid,51,49056,24,7.14,1,0,2,0
1545,28,Marketing,Onsite,82,151656,28,4.16,0,0,2,1
1546,31,HR,Remote,154,145316,10,3.02,0,0,4,0
1547,42,Finance,Onsite,8,196519,3,3.5,3,0,1,0
1548,44,Sales,Hybrid,165,84418,13,2.62,4,1,1,1
1549,37,Marketing,Hybrid,121,67190,16,9.11,4,0,1,1
1550,32,Engineering,Onsite,155,56014,1,2.52,2,0,1,0
1551,52,HR,Remote,173,155563,7,8.95,1,1,3,0
1552,35,HR,Remote,4,31780,35,6.15,2,3,4,1
1553,36,Marketing,Onsite,86,72192,9,8.81,2,0,4,0
1554,42,Marketing,Onsite,128,134875,6,5.27,0,0,4,0
1555,48,Support,Remote,110,129129,35,9.35,3,2,1,1
1556,40,Finance,Hybrid,99,73923,15,2.9,1,0,1,0
1557,53,Support,Onsite,37,119196,13,5.99,1,1,2,0
1558,30,Support,Remote,71,32395,15,2.13,1,0,3,0
1559,52,Finance,Remote,33,132449,24,5.02,2,1,4,0
1560,53,Engineering,Hybrid,31,151747,3,6.13,2,0,3,0
1561,22,Support,Hybrid,125,176851,28,6.45,2,0,4,0
1562,53,Support,Hybrid,12,101028,5,4.29,2,1,1,0
1563,53,HR,Hybrid,11,190794,0,1.69,1,0,1,1
1564,33,Finance,Hybrid,88,168183,0,6.9,3,1,4,0
1565,50,Sales,Onsite,72,171056,2,5.4,2,0,5,0
1566,53,Engineering,Remote,32,123176,0,2.23,0,0,1,0
1567,33,Engineering,Onsite,57,56924,0,9.42,0,0,2,0
1568,46,Finance,Onsite,166,62577,20,9.6,3,1,1,1
1569,42,Marketing,Onsite,86,168783,29,8.71,1,1,2,0
1570,59,Marketing,Onsite,19,115548,31,8.59,2,0,3,1
1571,22,HR,Onsite,116,155093,32,1.89,2,2,1,1
1572,58,HR,Hybrid,14,165168,21,9.94,1,0,1,0
1573,59,Finance,Hybrid,33,96555,29,4.6,3,0,3,0
1574,46,HR,Remote,10,119848,3,2.47,1,0,2,0
1575,35,Engineering,Onsite,80,38254,22,8.31,2,0,5,0
1576,54,Engineering,Remote,64,155410,24,3.03,5,0,2,1
1577,31,Sales,Hybrid,68,167037,11,5.74,3,2,4,0
1578,23,Marketing,Hybrid,92,133025,16,2.15,4,0,4,0
1579,26,Finance,Hybrid,125,160509,14,5.27,4,1,4,0
1580,29,Support,Onsite,171,62963,9,6.02,1,0,3,0
1581,26,Marketing,Onsite,80,33273,34,5.01,0,1,2,0
1582,29,Support,Hybrid,59,45330,28,1.63,2,1,1,0
1583,59,Sales,Remote,97,182566,11,5.36,2,2,4,0
1584,51,Sales,Remote,19,106422,0,5.22,0,1,2,1
1585,52,HR,Hybrid,149,152089,0,3.35,3,0,1,0
1586,32,Sales,Remote,22,33212,9,9.29,2,0,2,0
1587,28,Sales,Hybrid,9,117594,17,4.76,2,0,3,0
1588,28,Support,Remote,9,162152,1,8.78,2,0,4,0
1589,48,HR,Hybrid,27,62675,7,1.99,2,2,5,1
1590,40,Sales,Remote,17,52007,21,3.87,1,0,4,0
1591,27,Marketing,Onsite,172,143805,21,2.59,2,1,4,0
1592,31,Sales,Hybrid,45,112641,25,4.68,1,3,3,0
1593,40,HR,Hybrid,8,125815,25,2.0,1,1,1,1
1594,36,Finance,Remote,146,76815,8,4.97,0,0,4,0
1595,24,HR,Hybrid,125,113482,20,4.18,5,0,1,0
1596,26,Support,Hybrid,123,30639,30,3.01,2,0,1,1
1597,42,Finance,Hybrid,33,93593,5,6.78,4,0,3,0
1598,46,Marketing,Onsite,1,108038,13,9.56,1,1,4,0
1599,23,Engineering,Onsite,6,123899,32,2.86,2,1,3,1
1600,34,HR,Remote,41,33736,6,7.41,3,1,3,0
1601,31,Support,Onsite,5,46473,23,7.68,2,2,5,1
1602,38,Marketing,Remote,80,158771,8,5.48,1,1,3,1
1603,32,Finance,Onsite,18,155801,10,9.08,4,2,5,0
1604,43,Marketing,Remote,177,195091,22,9.7,1,0,1,0
1605,32,HR,Onsite,82,137598,1,4.26,1,1,1,1
1606,33,Sales,Onsite,65,116623,14,6.86,3,1,2,0
1607,45,HR,Remote,83,66820,34,6.96,1,0,2,1
1608,39,Engineering,Hybrid,136,87589,35,4.63,2,1,1,0
1609,56,HR,Hybrid,131,48414,27,3.85,2,1,4,0
1610,28,Finance,Onsite,25,157378,3,9.4,0,1,2,0
1611,49,Finance,Remote,69,54220,9,8.11,4,1,3,0
1612,52,HR,Hybrid,168,90531,5,2.03,1,1,2,0
1613,38,Finance,Remote,82,140002,29,2.08,1,1,1,1
1614,26,Sales,Hybrid,178,39387,34,9.3,1,0,4,0
1615,38,Marketing,Remote,117,106815,9,1.73,2,0,1,1
1616,39,HR,Onsite,95,57584,31,7.2,3,0,4,0
1617,42,Sales,Remote,33,74783,2,3.04,1,0,2,0
1618,57,Marketing,Hybrid,111,154494,25,1.32,1,0,3,0
1619,52,Marketing,Onsite,146,145814,14,1.54,1,1,3,0
1620,23,Sales,Remote,125,160752,16,4.36,1,0,1,0
1621,48,Support,Hybrid,16,171929,26,1.7,1,1,4,0
1622,30,HR,Onsite,80,103588,17,6.37,6,1,2,0
1623,55,Marketing,Remote,38,178067,18,6.83,1,1,4,0
1624,49,Marketing,Hybrid,169,43580,11,4.36,4,0,4,0
1625,35,Finance,Remote,135,48240,23,7.69,3,1,4,0
1626,53,Marketing,Remote,78,113446,4,5.41,3,1,2,0
1627,27,Sales,Onsite,63,134533,23,4.87,2,2,4,0
1628,32,Marketing,Onsite,112,195938,26,4.66,1,1,3,0
1629,50,Support,Hybrid,89,110974,29,4.88,1,1,1,0
1630,41,HR,Onsite,160,103401,14,9.71,2,0,5,0
1631,51,HR,Hybrid,38,173283,33,7.13,3,0,4,0
1632,44,Marketing,Remote,150,194340,26,3.84,0,1,3,0
1633,40,Engineering,Remote,144,33646,19,7.6,0,2,3,0
1634,57,Engineering,Hybrid,52,72816,31,3.97,3,2,1,1
1635,24,Sales,Remote,29,119460,3,2.13,3,0,1,0
1636,48,Engineering,Onsite,144,74112,4,5.28,1,2,5,0
1637,40,Sales,Remote,76,81048,7,7.76,2,1,5,1
1638,44,Finance,Onsite,145,162850,21,4.4,2,1,5,0
1639,52,Sales,Hybrid,64,75752,6,8.82,3,0,2,0
1640,56,Engineering,Hybrid,91,100726,21,4.48,0,0,2,1
1641,54,Marketing,Remote,89,188361,29,4.15,1,1,3,0
1642,56,Finance,Remote,13,74788,15,9.98,2,1,1,0
1643,22,Engineering,Onsite,72,34747,14,5.34,3,1,4,0
1644,35,Sales,Onsite,5,30045,4,8.25,2,0,1,0
1645,54,Support,Remote,12,37758,2,8.24,4,0,2,0
1646,56,HR,Remote,169,155076,22,9.34,1,0,3,0
1647,26,Engineering,Hybrid,3,184509,9,1.76,1,1,4,0
1648,59,Sales,Hybrid,33,180657,4,3.44,1,0,5,0
1649,32,Finance,Hybrid,121,170926,22,7.91,3,0,5,0
1650,23,Engineering,Remote,50,86950,14,6.06,2,0,2,0
1651,38,Engineering,Remote,137,178421,17,6.04,5,0,3,0
1652,41,HR,Remote,178,182420,24,2.5,3,0,1,0
1653,35,Sales,Hybrid,29,195368,7,3.53,1,1,2,0
1654,53,Support,Remote,39,49455,30,5.69,4,0,1,1
1655,55,Finance,Onsite,91,118552,20,3.49,1,0,4,1
1656,46,Sales,Remote,100,76116,1,2.89,1,0,1,1
1657,28,Finance,Remote,173,150461,21,1.79,1,2,4,1
1658,56,Engineering,Remote,17,70484,7,2.4,0,0,3,0
1659,50,HR,Remote,56,191287,22,7.92,1,0,2,1
1660,43,HR,Remote,46,111638,31,7.47,3,2,1,0
1661,34,Marketing,Onsite,67,164476,7,1.41,6,0,3,0
1662,34,Support,Onsite,142,198332,3,2.83,4,1,3,0
1663,22,HR,Remote,67,130647,29,6.04,4,0,1,0
1664,57,Engineering,Hybrid,23,95642,18,3.9,2,0,5,0
1665,25,Support,Remote,94,76009,22,8.41,2,0,5,0
1666,58,Sales,Remote,151,158824,17,8.06,1,2,4,0
1667,34,HR,Remote,155,59605,28,9.02,2,0,3,1
1668,59,Support,Hybrid,54,140879,22,6.07,1,1,2,0
1669,45,Engineering,Hybrid,138,198641,32,4.17,3,0,2,1
1670,40,Marketing,Hybrid,77,150827,17,6.45,2,0,3,1
1671,22,Finance,Onsite,16,35580,32,1.8,2,0,5,1
1672,59,Finance,Hybrid,41,144902,6,1.09,4,1,3,0
1673,26,Engineering,Onsite,98,35400,27,1.15,3,1,4,0
1674,37,Engineering,Onsite,128,126032,0,4.67,1,0,3,0
1675,45,Finance,Hybrid,61,157319,33,3.05,2,1,1,1
1676,48,Marketing,Hybrid,86,136960,18,2.42,3,0,5,1
1677,22,Support,Hybrid,118,69015,30,6.54,5,1,1,0
1678,55,Finance,Onsite,100,101713,12,9.96,2,0,1,0
1679,57,Engineering,Remote,49,176046,23,2.6,1,1,3,1
1680,25,HR,Hybrid,2,175109,4,5.92,1,0,3,0
1681,21,Sales,Hybrid,120,177239,22,2.08,2,1,2,1
1682,32,Marketing,Hybrid,178,118754,18,9.41,0,1,1,1
1683,56,Marketing,Onsite,123,73148,0,3.63,2,1,3,0
1684,43,HR,Onsite,86,182606,32,8.91,3,2,2,1
1685,51,HR,Remote,171,152790,32,3.55,1,1,1,1
1686,31,Engineering,Hybrid,77,116078,31,8.25,1,1,2,1
1687,30,Finance,Onsite,136,86879,27,2.88,0,0,5,1
1688,23,Support,Remote,59,149894,11,3.64,0,0,4,0
1689,34,Marketing,Hybrid,12,95839,8,2.73,2,0,1,0
1690,36,Marketing,Onsite,4,59756,10,3.38,2,0,3,1
1691,30,HR,Hybrid,117,173755,32,8.51,0,0,5,1
1692,49,Finance,Hybrid,95,172097,18,6.75,2,0,2,0
1693,30,Marketing,Onsite,125,179787,33,4.65,5,0,4,0
1694,32,Support,Onsite,41,122943,6,9.74,3,1,1,1
1695,50,HR,Onsite,123,178188,30,5.18,3,0,4,0
1696,21,Support,Hybrid,7,66744,1,9.73,5,0,5,0
1697,25,Finance,Hybrid,69,154697,18,2.77,2,2,4,0
1698,40,Marketing,Remote,69,146072,31,9.14,5,3,1,1
1699,28,Sales,Hybrid,81,163196,9,1.12,1,0,5,0
1700,32,Marketing,Onsite,30,199123,7,5.91,2,0,2,0
1701,21,Finance,Hybrid,73,37176,25,4.81,3,0,1,0
1702,40,Marketing,Remote,6,121310,29,5.73,0,1,4,1
1703,48,Marketing,Remote,89,179748,10,5.98,2,1,1,0
1704,57,Engineering,Onsite,147,75177,19,4.5,2,0,5,0
1705,57,Marketing,Onsite,66,140623,19,9.98,3,3,4,0
1706,32,Marketing,Remote,10,30997,8,9.79,4,1,2,0
1707,57,Support,Remote,144,150179,7,9.66,5,1,3,0
1708,48,Sales,Remote,37,150403,14,9.81,2,1,2,0
1709,35,Support,Onsite,77,172303,33,8.14,1,2,1,1
1710,26,Support,Remote,77,125287,23,9.9,3,0,3,0
1711,40,HR,Remote,32,149574,32,9.03,3,1,5,0
1712,34,Engineering,Onsite,47,151509,26,4.74,3,0,4,0
1713,22,Support,Hybrid,110,115447,20,8.06,4,2,4,0
