employee_id,department,current_level,tenure_in_role_months,avg_performance_rating_last_4q,goals_completed_pct,peer_review_score,training_hours_last_year,cross_team_projects,manager_recommendation,PromotionReady
1291,Marketing,Senior,31,3.3,57.9,6.41,61,2,0,1
1292,HR,Senior,7,3.23,40.3,5.64,73,0,0,0
1293,Support,Senior,27,4.2,22.4,1.32,68,0,0,1
1294,Support,Junior,20,2.66,47.6,4.22,28,1,1,1
1295,Sales,Mid,48,4.44,49.9,3.58,45,3,0,0
1296,Finance,Mid,28,2.54,53.5,8.63,23,2,0,0
1297,Sales,Junior,14,3.17,79.8,3.61,0,0,1,0
1298,Support,Senior,12,2.79,28.0,7.4,21,0,0,0
1299,Sales,Mid,28,3.13,54.6,8.44,64,0,0,0
1300,Finance,Mid,1,1.56,77.7,3.97,78,0,1,0
1301,Support,Mid,47,4.06,91.2,8.75,56,1,0,1
1302,Engineering,Senior,39,1.56,78.5,8.65,67,1,0,0
1303,Marketing,Junior,11,2.79,24.3,1.38,52,2,0,0
1304,Support,Senior,39,3.55,77.1,8.76,52,1,0,1
1305,Sales,Junior,48,1.88,12.4,1.19,34,1,0,0
1306,Engineering,Junior,46,4.95,14.5,9.75,56,3,1,1
1307,Support,Senior,4,3.74,65.4,3.82,65,0,1,1
1308,Engineering,Senior,17,1.51,45.7,7.8,59,0,0,0
1309,Marketing,Junior,9,4.95,71.1,5.36,5,2,1,0
1310,Engineering,Junior,41,2.37,66.3,9.37,20,3,0,1
1311,Sales,Junior,46,4.4,3.8,1.88,40,2,0,0
1312,Finance,Mid,39,2.35,91.3,8.11,0,0,0,1
1313,Support,Mid,21,3.39,9.1,4.76,11,1,0,0
1314,Support,Senior,31,3.91,80.7,1.72,50,0,0,0
1315,Sales,Junior,13,2.6,97.6,4.0,30,0,1,0
1316,HR,Senior,44,4.94,51.0,1.27,11,3,1,1
1317,Support,Mid,55,4.55,55.6,7.58,75,2,1,1
1318,Sales,Mid,38,1.96,30.6,4.16,31,1,0,0
1319,Marketing,Junior,49,3.71,11.2,5.91,35,1,0,0
1320,HR,Junior,18,2.73,94.9,4.64,34,0,0,0
1321,Marketing,Senior,35,4.57,95.2,2.37,13,1,1,1
1322,Marketing,Junior,16,1.62,72.8,5.4,13,0,1,0
1323,Engineering,Junior,23,4.0,15.2,7.47,46,3,1,1
1324,Marketing,Mid,36,2.55,63.3,3.95,3,2,1,0
1325,HR,Senior,20,3.04,3.7,1.5,19,0,0,0
1326,Support,Senior,32,3.77,71.0,8.43,71,3,1,1
1327,Marketing,Senior,47,1.83,77.9,4.73,19,1,1,1
1328,Engineering,Senior,26,1.4,31.5,4.35,71,3,0,0
1329,HR,Mid,35,2.05,34.9,6.72,10,1,1,0
1330,Marketing,Senior,47,2.64,66.6,8.81,31,1,1,0
1331,Sales,Mid,49,2.19,85.4,6.57,12,2,1,0
1332,HR,Mid,50,1.87,79.4,1.62,26,0,1,0
1333,Sales,Mid,48,3.83,28.7,3.84,12,1,0,0
1334,Engineering,Senior,15,4.04,19.7,4.42,77,0,1,0
1335,Marketing,Senior,17,4.59,36.8,7.35,61,2,0,1
1336,Marketing,Senior,42,2.17,95.8,4.36,4,0,0,0
1337,Engineering,Mid,10,3.89,40.7,8.83,39,0,0,0
1338,HR,Senior,30,1.32,3.5,4.34,30,1,1,0
1339,Marketing,Mid,23,1.83,68.5,4.54,66,0,0,0
1340,Finance,Junior,19,1.55,29.8,6.48,13,1,0,0
1341,Support,Mid,42,1.94,87.5,7.14,20,1,1,0
1342,Finance,Junior,17,3.82,10.1,8.76,25,1,1,1
1343,Support,Senior,40,1.71,62.7,1.84,54,1,0,0
1344,Engineering,Senior,51,3.98,98.2,2.55,28,2,0,1
1345,Support,Mid,30,2.91,88.0,6.3,16,0,0,0
1346,Marketing,Senior,10,3.93,61.8,3.1,58,2,1,1
1347,Marketing,Mid,28,3.06,15.2,1.14,29,0,0,0
1348,Engineering,Senior,28,2.61,89.4,4.35,13,2,1,0
1349,Finance,Mid,41,4.8,17.6,5.05,68,2,0,0
1350,Finance,Senior,41,3.95,6.7,5.49,18,0,1,0
1351,Engineering,Senior,45,4.26,27.1,4.9,49,0,0,0
1352,Support,Junior,35,3.0,22.8,3.75,76,1,1,1
1353,Sales,Senior,58,1.21,71.2,4.35,5,1,0,0
1354,Support,Mid,22,3.27,78.0,4.62,40,1,1,1
1355,Marketing,Junior,47,3.25,43.0,1.85,14,2,0,0
1356,HR,Senior,51,4.48,70.9,9.07,71,2,0,1
1357,Engineering,Senior,12,3.68,47.9,8.07,50,2,1,1
1358,Marketing,Mid,31,1.07,57.1,4.66,29,0,0,0
1359,Sales,Junior,2,2.07,84.8,2.86,25,1,1,1
1360,Engineering,Senior,55,4.03,11.3,6.57,10,0,0,1
1361,Finance,Senior,17,3.03,80.4,1.62,50,2,0,0
1362,Finance,Mid,17,3.84,69.4,6.16,74,4,1,1
1363,Engineering,Senior,16,3.15,27.1,2.17,69,2,1,0
1364,Finance,Mid,58,2.56,86.3,3.32,48,0,0,1
1365,Engineering,Mid,9,4.42,50.3,2.25,65,1,0,0
1366,Marketing,Junior,28,1.93,85.9,1.56,50,0,1,0
1367,Support,Junior,13,1.05,17.4,4.6,6,2,1,0
1368,HR,Mid,25,1.27,86.8,5.19,49,0,1,0
1369,Sales,Junior,26,1.41,87.9,2.88,34,1,0,0
1370,Support,Senior,49,3.23,48.4,9.94,2,0,0,0
1371,Finance,Senior,3,2.85,70.5,9.1,65,1,0,0
1372,HR,Junior,51,1.99,54.7,7.29,17,1,1,0
1373,Support,Mid,44,1.25,73.0,7.99,36,0,0,0
1374,Engineering,Junior,29,3.78,19.0,2.09,73,1,0,1
1375,Sales,Junior,3,4.22,44.3,7.82,7,0,0,0
1376,Engineering,Junior,24,3.91,94.6,8.81,56,0,0,1
1377,Marketing,Junior,1,3.44,76.1,8.91,37,1,1,1
1378,Engineering,Junior,51,4.35,4.5,6.53,15,1,0,0
1379,Support,Mid,31,2.38,14.9,3.58,70,1,1,0
1380,HR,Mid,26,1.69,48.2,2.86,2,1,0,0
1381,Sales,Junior,19,4.26,76.5,2.29,63,0,0,1
1382,Support,Mid,6,3.26,17.3,9.48,74,0,1,0
1383,Engineering,Mid,25,2.1,6.3,8.61,66,0,0,0
1384,Sales,Senior,32,4.65,7.4,5.87,43,1,1,1
1385,Marketing,Senior,55,2.39,21.4,9.49,40,1,0,0
1386,Finance,Junior,30,4.87,87.9,1.24,54,1,0,0
1387,Marketing,Senior,19,3.99,72.8,3.81,10,0,0,0
1388,Sales,Senior,55,2.29,42.8,5.66,23,0,1,0
1389,Marketing,Senior,41,4.83,17.1,6.73,29,0,1,1
1390,HR,Senior,15,1.03,15.5,3.52,62,0,1,0
1391,Engineering,Senior,38,2.24,54.5,1.72,45,0,0,0
1392,Support,Mid,15,4.44,62.6,7.11,24,0,0,0
1393,Support,Mid,36,1.97,68.0,4.4,26,1,0,0
1394,Marketing,Senior,35,3.82,12.6,2.17,6,0,1,0
1395,Marketing,Mid,42,4.02,60.6,3.81,14,0,1,0
1396,HR,Junior,59,2.5,8.9,4.71,50,0,1,0
1397,Marketing,Mid,18,1.85,39.3,7.91,29,2,0,0
1398,Sales,Junior,8,2.59,46.2,8.67,38,1,0,0
1399,Finance,Mid,56,1.49,66.0,2.67,18,2,1,0
1400,HR,Junior,51,3.07,61.1,7.34,34,2,1,1
1401,Engineering,Senior,52,4.81,87.3,8.97,43,3,0,1
1402,Finance,Junior,24,4.54,20.6,9.05,2,1,0,1
1403,Marketing,Senior,2,3.39,76.1,1.77,70,1,0,0
1404,Engineering,Mid,46,3.57,52.5,4.23,3,1,1,1
1405,Marketing,Mid,18,3.34,94.8,2.84,77,2,0,0
1406,Finance,Senior,43,3.87,1.5,3.04,31,1,1,0
1407,Marketing,Senior,23,1.87,81.8,3.15,23,2,0,0
1408,HR,Senior,12,2.14,86.8,2.98,2,0,1,0
1409,Finance,Senior,38,1.49,68.9,9.8,8,1,0,0
1410,HR,Junior,33,2.88,92.3,4.27,13,0,1,0
1411,Marketing,Senior,42,1.57,50.5,6.56,78,3,0,0
1412,Engineering,Senior,20,2.73,16.4,9.78,4,1,0,0
1413,Engineering,Mid,10,3.66,20.4,2.56,44,4,0,0
1414,Marketing,Senior,36,2.84,51.0,2.42,72,1,0,0
1415,Support,Senior,22,4.57,89.2,2.73,70,2,0,0
1416,Marketing,Senior,9,1.54,92.5,9.89,44,1,0,0
1417,Marketing,Mid,36,2.6,95.7,7.35,70,0,1,1
1418,HR,Mid,32,4.9,30.5,4.13,54,1,0,1
1419,Support,Senior,46,1.55,88.6,6.55,71,0,1,1
1420,Support,Senior,43,3.26,19.2,7.44,48,1,1,0
1421,Finance,Senior,17,3.18,84.3,3.39,25,0,0,0
1422,Sales,Junior,28,4.69,100.0,4.43,41,1,0,1
1423,Finance,Mid,12,4.47,7.6,1.95,41,1,1,0
1424,Sales,Senior,5,3.46,8.4,2.09,14,2,1,0
1425,Engineering,Junior,27,4.96,93.0,2.39,28,0,0,0
1426,Support,Junior,20,1.48,55.2,9.54,47,0,0,0
1427,Engineering,Senior,46,3.8,39.2,8.51,13,1,0,1
1428,Engineering,Senior,54,3.94,9.1,9.61,39,3,0,1
1429,Support,Junior,32,2.66,57.9,5.87,72,2,1,0
1430,Engineering,Junior,16,4.6,58.4,2.92,15,1,0,0
1431,Finance,Senior,46,1.78,75.3,1.27,71,1,0,0
1432,HR,Senior,35,1.05,29.0,3.95,73,0,0,0
1433,Support,Senior,7,1.07,49.2,7.71,57,2,0,1
1434,Support,Junior,53,2.22,87.9,5.64,57,0,0,0
1435,Finance,Senior,14,4.25,51.7,2.85,74,0,1,1
1436,Marketing,Mid,5,4.19,35.2,9.06,74,1,1,1
1437,Finance,Mid,35,3.12,79.1,6.05,44,0,0,0
1438,Marketing,Junior,58,2.54,0.4,9.2,18,2,1,1
1439,Sales,Junior,45,4.54,56.5,2.9,29,4,0,1
1440,HR,Senior,59,4.71,98.0,1.35,11,1,0,0
1441,Engineering,Junior,59,3.5,57.6,7.15,70,1,0,1
1442,Sales,Senior,13,4.72,88.7,9.97,40,0,0,0
1443,Sales,Junior,1,2.79,37.9,4.23,44,1,0,0
1444,Finance,Senior,1,3.51,85.4,1.25,58,2,0,0
1445,Finance,Senior,55,2.45,36.3,9.34,45,1,1,1
1446,Finance,Junior,39,3.65,67.9,1.79,7,2,0,0
1447,HR,Junior,56,4.6,2.4,3.37,19,1,0,0
1448,Engineering,Junior,59,3.16,45.7,3.65,15,2,0,0
1449,Engineering,Junior,46,2.79,58.5,1.46,52,2,1,0
1450,HR,Junior,6,3.87,1.7,1.08,68,1,1,0
1451,Finance,Junior,30,2.13,87.9,1.34,64,0,1,0
1452,Sales,Senior,55,3.32,71.5,2.67,67,0,1,1
1453,Sales,Junior,57,3.28,69.1,2.56,3,3,0,0
1454,Support,Mid,42,2.03,1.3,6.11,9,3,0,0
1455,Sales,Senior,55,1.33,27.0,4.23,38,0,0,0
1456,Support,Senior,53,1.97,88.4,4.4,19,0,0,0
1457,Marketing,Junior,31,1.19,77.7,7.93,29,2,1,1
1458,Support,Senior,40,1.53,1.2,7.93,42,1,1,0
1459,Support,Senior,39,3.42,93.8,6.43,74,1,0,0
1460,Finance,Junior,5,1.26,10.3,8.6,1,1,0,0
1461,HR,Senior,34,4.28,74.3,7.3,78,1,0,1
1462,Finance,Junior,7,1.51,13.8,8.79,10,0,0,0
1463,Marketing,Junior,21,1.33,98.8,7.32,24,0,1,0
1464,Finance,Junior,46,1.12,59.7,8.67,52,2,0,1
1465,Sales,Mid,9,2.21,53.4,5.21,52,1,0,0
1466,Finance,Mid,22,3.29,24.8,9.98,2,0,0,0
1467,Engineering,Senior,35,2.85,44.7,7.35,34,1,0,0
1468,Marketing,Junior,10,3.88,43.1,8.98,41,1,0,0
1469,Sales,Senior,17,4.68,6.9,5.37,74,0,0,0
1470,Sales,Senior,46,3.91,49.0,1.4,75,1,1,1
1471,Support,Junior,14,2.07,12.1,2.34,74,1,0,0
1472,HR,Mid,11,1.15,19.0,3.99,56,1,1,0
1473,Sales,Junior,42,3.67,47.4,3.94,36,0,0,0
1474,Engineering,Senior,57,1.29,32.6,7.64,50,0,0,0
1475,Sales,Junior,38,3.13,23.7,2.54,37,1,0,0
1476,Support,Mid,43,2.45,52.2,4.52,45,0,0,0
1477,HR,Mid,11,3.51,46.7,5.62,70,3,0,1
1478,Engineering,Senior,57,4.3,20.7,1.57,30,6,0,0
1479,Engineering,Junior,40,3.12,45.8,5.82,6,0,0,0
1480,Marketing,Junior,40,3.44,14.5,3.71,64,0,0,0
1481,HR,Mid,20,4.15,3.3,9.86,60,2,0,1
1482,Sales,Junior,3,2.31,58.7,1.4,60,2,0,0
1483,Engineering,Mid,59,3.53,6.3,5.91,1,0,0,0
1484,Sales,Mid,52,1.28,17.3,9.88,78,0,1,1
1485,Engineering,Senior,54,2.26,72.4,9.38,9,0,0,1
1486,Engineering,Mid,52,2.91,28.3,1.22,45,1,1,1
1487,Support,Senior,21,4.84,41.9,4.19,45,2,0,1
1488,Support,Mid,36,1.67,62.6,4.59,56,0,0,0
1489,Support,Junior,34,3.99,20.7,2.91,26,2,0,1
1490,Finance,Senior,21,4.08,5.8,4.75,65,0,0,0
1491,Finance,Junior,10,2.89,71.0,3.64,19,1,1,0
1492,HR,Mid,39,1.59,14.6,2.15,57,1,0,0
1493,Finance,Junior,32,1.76,72.6,9.06,58,1,1,0
1494,Marketing,Senior,2,2.21,95.5,5.83,5,1,1,0
1495,Support,Junior,58,3.47,42.2,4.72,12,2,0,0
1496,Engineering,Mid,13,1.0,56.4,8.84,74,3,0,1
1497,HR,Mid,30,4.14,55.1,4.17,27,1,0,0
1498,Sales,Mid,54,1.96,35.1,8.33,66,3,0,0
1499,Engineering,Mid,50,3.57,40.5,5.62,3,3,0,1
1500,Sales,Senior,33,4.09,33.1,2.37,75,0,1,0
1501,Marketing,Mid,17,1.64,98.7,7.14,27,4,0,0
1502,Sales,Junior,3,4.48,99.8,4.66,79,1,0,0
1503,Marketing,Mid,21,3.21,62.3,3.7,64,1,0,0
1504,Sales,Junior,35,4.87,15.2,6.87,4,2,1,1
1505,Finance,Mid,51,4.94,72.7,7.52,67,1,0,1
1506,Engineering,Mid,33,3.53,41.7,1.17,4,0,0,0
1507,Finance,Junior,37,1.9,70.4,5.12,20,1,0,0
1508,HR,Mid,26,4.99,72.8,9.06,37,0,1,1
1509,HR,Junior,49,4.24,98.6,9.98,8,0,0,1
1510,Sales,Junior,25,4.91,4.3,6.04,23,1,0,1
1511,Support,Senior,41,3.52,50.0,6.27,26,0,1,1
1512,HR,Senior,56,3.06,69.5,2.74,51,0,0,0
1513,Sales,Mid,25,4.77,34.1,5.16,34,2,0,1
1514,HR,Senior,4,3.93,8.3,8.45,77,3,1,1
1515,Marketing,Senior,39,1.85,40.8,1.8,74,1,0,0
1516,Engineering,Junior,27,3.52,55.0,4.49,6,4,0,0
1517,Support,Junior,30,3.35,88.5,9.12,41,0,0,0
1518,HR,Junior,33,4.29,62.6,8.41,46,1,0,1
1519,Support,Mid,39,1.65,34.3,3.11,49,3,0,0
1520,HR,Mid,30,4.43,61.2,9.02,16,0,0,1
1521,Support,Junior,14,4.42,60.4,8.33,9,2,1,1
1522,Engineering,Senior,3,1.47,47.0,6.97,75,0,0,0
1523,Finance,Senior,19,1.47,86.4,3.63,54,0,0,0
1524,HR,Mid,48,2.65,63.1,9.59,76,0,1,1
1525,Finance,Junior,34,2.32,87.5,7.07,60,0,1,0
1526,Engineering,Mid,26,4.01,17.2,8.26,78,0,0,0
1527,Support,Mid,56,1.26,10.0,4.33,17,0,1,0
1528,Engineering,Junior,46,3.14,70.5,8.59,74,1,1,1
1529,Marketing,Junior,13,2.01,11.7,4.96,74,0,0,0
1530,Marketing,Mid,50,4.36,21.2,1.62,70,0,1,1
1531,Support,Senior,26,2.98,1.0,1.04,17,2,1,0
1532,HR,Junior,27,3.38,71.7,7.58,49,0,1,1
1533,Marketing,Senior,44,1.2,53.3,8.94,27,4,1,1
1534,Engineering,Junior,42,4.64,16.3,5.2,48,2,0,1
1535,HR,Junior,39,2.62,53.9,7.74,16,3,0,0
1536,Engineering,Senior,5,3.87,21.5,5.16,56,0,1,1
1537,Sales,Junior,33,1.86,58.9,2.12,36,0,0,0
1538,Marketing,Junior,17,3.01,81.6,1.38,34,1,1,0
1539,Marketing,Junior,25,4.2,23.6,9.86,44,1,0,1
1540,Marketing,Junior,33,2.32,43.5,1.18,34,2,0,0
1541,HR,Senior,19,2.28,63.6,7.16,73,0,0,1
1542,Support,Senior,27,3.61,21.2,8.87,6,0,0,0
1543,Marketing,Junior,56,1.78,86.9,8.29,61,1,1,1
1544,Sales,Senior,50,3.39,49.7,7.09,67,5,0,0
1545,Engineering,Junior,2,3.25,63.7,5.35,78,1,0,0
1546,Support,Mid,38,4.55,96.1,8.95,47,0,1,1
1547,Marketing,Senior,14,2.19,37.5,7.47,76,1,1,1
1548,Sales,Junior,1,1.7,15.7,8.27,31,3,0,0
1549,HR,Junior,45,2.74,76.5,4.36,5,2,0,0
1550,Marketing,Mid,53,3.27,18.8,5.9,75,1,1,1
1551,Finance,Senior,1,1.52,24.7,2.08,18,0,0,0
1552,HR,Junior,21,2.58,98.6,5.32,33,0,1,1
1553,Support,Junior,6,2.17,78.3,8.62,49,2,0,0
1554,Engineering,Mid,57,2.46,6.6,6.05,38,1,1,0
1555,Support,Junior,58,2.49,69.4,4.22,0,3,0,0
1556,Sales,Senior,39,2.06,91.6,3.64,16,1,0,0
1557,Finance,Mid,13,2.41,43.8,1.62,60,0,0,0
1558,HR,Senior,25,4.3,78.5,4.79,76,0,0,0
1559,Marketing,Senior,33,3.68,58.1,7.61,64,1,1,1
1560,Engineering,Junior,20,3.27,77.0,1.51,20,0,0,0
1561,Sales,Senior,22,3.24,64.4,5.18,62,0,0,0
1562,Support,Senior,2,3.16,90.6,1.9,36,2,0,0
1563,Sales,Mid,30,3.48,37.3,1.93,11,2,0,0
1564,Engineering,Senior,52,2.76,20.5,7.43,13,1,0,1
1565,HR,Senior,50,2.1,86.1,9.81,34,1,0,0
1566,Sales,Senior,57,2.6,3.2,2.52,78,1,0,0
1567,Finance,Junior,31,4.63,24.0,7.05,27,1,1,0
1568,Support,Junior,14,2.48,38.1,7.14,42,0,1,0
1569,Marketing,Senior,32,1.44,83.3,2.53,45,1,1,0
1570,Marketing,Mid,36,3.86,64.6,5.15,22,2,1,1
1571,Support,Senior,24,4.67,84.4,1.7,67,5,0,1
1572,HR,Junior,52,1.51,85.1,9.19,11,0,0,0
1573,Support,Junior,49,3.35,97.0,7.95,27,1,1,0
1574,HR,Junior,44,1.37,50.3,8.64,29,0,0,0
1575,Support,Mid,34,1.61,60.1,4.96,26,0,1,0
1576,Sales,Junior,35,2.96,61.9,3.66,14,1,0,1
1577,Support,Mid,52,2.35,98.0,4.16,23,0,1,0
1578,Support,Mid,45,2.27,60.5,3.51,11,0,1,0
1579,Engineering,Junior,45,2.34,60.5,2.34,43,1,1,0
1580,Finance,Mid,22,1.7,19.6,1.45,76,2,0,0
1581,Sales,Mid,24,1.96,15.9,4.52,31,0,0,0
1582,Support,Junior,21,1.64,82.7,6.0,21,0,0,0
1583,Finance,Junior,7,2.37,39.2,5.15,67,1,1,0
1584,Sales,Senior,45,1.02,67.7,4.61,26,0,1,0
1585,Sales,Mid,46,3.42,62.5,1.31,52,1,0,0
1586,Engineering,Mid,40,4.58,98.7,4.36,70,1,1,1
1587,HR,Junior,5,3.93,38.2,2.03,24,0,0,0
1588,Sales,Mid,19,3.47,25.2,7.24,59,0,0,0
1589,Finance,Mid,17,4.11,92.6,3.78,77,0,0,1
1590,Engineering,Senior,24,2.23,86.9,5.55,14,0,1,0
1591,Engineering,Senior,14,1.75,97.7,4.17,52,0,1,0
1592,Sales,Junior,41,1.23,7.4,5.69,54,2,1,0
1593,Finance,Mid,14,2.34,53.3,2.73,16,1,0,0
1594,Finance,Mid,4,2.88,9.9,1.73,49,0,0,0
1595,Marketing,Mid,29,2.97,41.4,3.19,28,0,1,0
1596,Marketing,Senior,51,1.18,43.1,3.22,54,1,0,0
1597,Marketing,Junior,43,3.0,95.7,3.15,13,0,0,0
1598,Sales,Junior,32,2.36,9.5,4.08,67,0,0,0
1599,Support,Mid,19,1.14,55.1,9.24,48,0,0,1
1600,Marketing,Senior,57,1.7,6.2,4.97,44,0,0,0
1601,Marketing,Junior,10,1.63,73.6,1.53,17,2,1,0
1602,Finance,Junior,9,1.17,94.4,7.81,27,1,1,0
1603,Marketing,Junior,37,1.69,82.8,9.79,27,0,0,1
1604,Engineering,Junior,7,3.78,40.6,3.27,15,1,1,1
1605,HR,Mid,38,4.29,66.4,1.09,66,0,1,0
1606,Sales,Mid,9,4.84,47.7,5.56,72,3,0,1
1607,Sales,Senior,28,4.41,9.7,8.54,6,2,1,1
1608,Marketing,Junior,13,4.43,34.8,9.5,69,0,0,1
1609,Engineering,Senior,30,1.76,12.5,6.83,62,0,1,0
1610,Sales,Junior,48,4.42,1.8,2.3,16,1,0,0
1611,Support,Junior,32,2.03,78.1,5.92,71,2,1,0
1612,HR,Junior,46,3.63,78.7,1.25,77,0,1,0
1613,Sales,Junior,28,2.28,97.0,1.56,5,2,0,0
1614,Support,Junior,6,4.19,33.9,3.39,28,1,1,0
1615,Engineering,Junior,6,4.26,10.7,5.81,23,0,1,0
1616,Engineering,Mid,8,4.51,30.8,1.56,22,0,1,0
1617,Marketing,Mid,29,3.83,24.1,9.93,17,3,0,0
1618,Support,Junior,56,4.17,10.6,6.3,20,0,1,1
1619,Finance,Senior,27,4.69,14.1,2.66,26,0,0,0
1620,Engineering,Senior,11,2.98,53.2,1.58,75,0,0,0
1621,Support,Mid,6,3.95,52.2,4.12,5,1,1,0
1622,Support,Junior,53,2.81,29.3,7.89,38,2,0,0
1623,Engineering,Junior,32,3.4,80.3,7.09,62,1,0,1
1624,Sales,Senior,50,2.65,81.5,1.53,54,2,0,1
1625,HR,Mid,35,3.11,36.8,2.6,1,0,0,0
1626,Sales,Senior,17,3.84,31.2,9.84,69,0,1,1
1627,Engineering,Junior,56,4.05,58.6,7.9,49,2,1,1
1628,Engineering,Senior,19,3.75,93.5,4.46,79,0,0,0
1629,Marketing,Junior,39,3.93,83.9,7.08,58,1,1,1
1630,Sales,Mid,3,4.93,30.8,5.82,67,1,0,1
1631,Sales,Mid,28,3.78,4.3,1.7,12,2,1,0
1632,Engineering,Mid,14,4.42,14.2,6.48,78,1,1,0
1633,Marketing,Mid,36,2.36,47.9,5.23,65,4,0,0
1634,Support,Mid,1,3.94,71.6,6.59,25,1,0,0
1635,Finance,Junior,1,3.45,11.9,9.47,66,1,0,1
1636,HR,Senior,9,4.8,44.0,1.31,66,2,0,0
1637,Marketing,Junior,26,1.25,15.4,2.78,36,0,0,0
1638,Marketing,Senior,51,4.19,71.2,2.68,43,0,0,0
1639,Support,Junior,44,2.91,12.0,9.56,67,2,0,1
1640,Sales,Senior,50,4.48,45.6,8.9,76,1,0,0
1641,HR,Mid,46,4.69,60.1,6.56,49,0,1,0
1642,Finance,Mid,21,4.5,76.4,6.76,56,3,1,1
1643,Marketing,Mid,44,1.26,17.2,3.66,79,1,0,0
1644,Engineering,Mid,40,4.97,31.1,7.34,28,3,0,1
1645,HR,Junior,58,3.74,30.3,8.05,25,0,0,0
1646,Marketing,Junior,39,2.32,39.0,4.82,4,1,0,0
1647,HR,Senior,20,4.07,33.6,1.56,10,0,1,0
1648,Marketing,Mid,7,1.25,99.8,5.32,28,2,1,0
1649,HR,Junior,3,1.46,51.1,9.05,42,2,1,0
1650,Marketing,Senior,48,4.02,37.3,8.48,14,1,1,1
1651,Marketing,Senior,4,2.03,68.1,7.62,14,3,1,0
1652,HR,Mid,48,3.88,64.5,2.28,52,1,1,1
1653,HR,Junior,53,3.6,47.5,7.26,13,2,0,0
1654,Finance,Mid,55,4.67,64.6,3.77,0,1,1,1
1655,Sales,Senior,15,3.35,99.6,5.5,47,1,0,0
1656,Support,Senior,18,3.0,23.3,1.71,47,0,0,0
1657,HR,Junior,10,3.38,92.8,2.38,39,3,0,1
1658,Sales,Junior,57,4.61,5.1,1.19,18,0,0,0
1659,Finance,Junior,33,4.8,74.9,3.19,68,2,0,1
1660,Finance,Senior,59,1.94,60.8,4.85,50,0,1,1
1661,Finance,Mid,47,4.37,88.2,1.49,66,0,1,1
1662,Support,Mid,41,3.39,21.8,8.96,79,1,0,1
1663,Finance,Mid,6,4.08,86.7,2.57,8,0,0,0
1664,Engineering,Junior,20,2.82,37.4,6.87,52,3,1,1
1665,HR,Junior,5,1.04,36.0,4.47,69,0,1,0
1666,Finance,Junior,47,1.63,51.7,6.59,75,1,0,1
1667,Engineering,Junior,47,1.64,22.8,1.23,44,0,0,0
1668,Support,Junior,45,4.46,77.0,1.9,32,0,0,0
1669,Support,Mid,56,2.02,32.1,7.67,24,1,1,0
1670,Engineering,Mid,35,4.01,49.4,2.02,11,0,0,0
1671,Support,Mid,38,2.29,93.6,4.99,28,2,0,1
1672,Support,Senior,42,4.24,14.2,5.02,9,0,0,0
1673,Engineering,Mid,10,4.53,16.4,8.24,67,1,0,0
1674,HR,Junior,15,1.35,75.3,2.07,54,0,0,0
1675,Marketing,Mid,23,1.52,53.4,5.02,58,2,0,0
1676,Support,Senior,3,4.75,39.7,1.66,78,0,1,1
1677,Sales,Mid,58,3.75,81.0,2.54,2,1,0,0
1678,Finance,Junior,13,3.29,58.4,6.67,32,1,1,1
1679,Support,Junior,4,1.71,24.5,7.58,67,0,0,0
1680,Sales,Junior,42,1.82,70.9,8.63,39,0,0,0
1681,Sales,Junior,31,1.03,60.2,3.11,76,0,0,0
1682,Finance,Junior,49,4.93,7.5,1.27,67,1,1,0
1683,Marketing,Junior,50,2.04,23.9,5.67,26,1,0,0
1684,Sales,Junior,25,4.19,88.3,8.35,67,0,0,0
1685,Sales,Junior,54,1.19,90.1,5.29,22,1,1,1
1686,Marketing,Mid,36,3.44,81.6,1.14,48,1,1,0
1687,Marketing,Senior,51,2.93,19.5,7.65,26,0,0,0
1688,HR,Junior,38,3.51,92.3,8.49,24,2,0,0
1689,HR,Senior,19,4.54,78.5,6.23,19,1,0,1
1690,Engineering,Junior,18,3.45,51.9,2.53,55,1,1,0
1691,Support,Senior,42,3.03,95.1,7.76,49,2,1,1
1692,Support,Senior,55,3.11,8.7,2.26,26,3,1,0
1693,Support,Junior,45,2.32,94.8,4.8,32,0,1,1
1694,Marketing,Mid,5,1.78,44.2,2.51,46,0,0,0
1695,HR,Mid,49,3.15,90.3,5.17,31,2,1,1
1696,Finance,Senior,25,3.22,7.1,5.2,35,0,0,0
1697,Support,Mid,53,4.41,72.8,2.08,56,1,0,0
1698,Finance,Senior,56,2.99,17.7,4.15,52,1,0,0
1699,Sales,Mid,36,3.12,20.8,7.13,12,0,1,0
1700,Engineering,Junior,27,2.62,27.1,5.51,33,0,1,1
1701,Marketing,Mid,29,3.84,6.4,9.82,43,0,1,0
1702,Engineering,Junior,35,3.6,86.3,2.26,21,3,0,1
1703,Sales,Junior,24,3.35,99.7,8.79,45,2,1,1
1704,Support,Junior,4,1.78,31.8,8.05,54,0,0,0
1705,Sales,Mid,41,4.09,86.2,9.33,8,1,0,1
1706,Finance,Mid,15,3.34,83.6,7.99,22,3,0,0
1707,Finance,Junior,40,4.35,65.0,7.34,5,2,0,1
1708,Sales,Junior,19,3.2,18.8,8.41,35,1,1,1
1709,Support,Junior,58,3.08,31.8,8.59,69,0,0,0
1710,Sales,Junior,43,1.07,55.8,3.62,17,2,1,0
1711,Support,Senior,6,3.64,25.0,6.08,69,0,1,0
